period,reporterCode,partnerCode,HS6code,qtyUnitCode,qty_M,qty_RM,qty_X,primaryValue_M,primaryValue_RM,primaryValue_X,netWgt_M,netWgt_RM,netWgt_X,balance_primaryValue,balance_qty,balance_netWgt
2018,156,842,731419,8,2982,0,2353088,183239,0,6764437,2982,0,2353088,6581198,2350106,2350106
2018,156,842,731420,8,248.842,0,1780956,6247,0,3002639,248.842,0,1780956,2996392,1780707.158,1780707.158
2018,156,842,731431,8,7279.486,0,44453965,95499,0,57646774,7279.486,0,44453965,57551275,44446685.51,44446685.51
2018,156,842,731439,8,11942,0,11297879,2471234,0,19277287,11942,0,11297879,16806053,11285937,11285937
2018,156,842,731441,8,20000,0,33600826,431376,0,45706413,20000,0,33600826,45275037,33580826,33580826
2018,156,842,731442,8,22460,0,4419207,280450,0,8078259,22460,0,4419207,7797809,4396747,4396747
2018,156,842,731449,8,92441,0,8681701,989530,0,23553824,92441,0,8681701,22564294,8589260,8589260
2018,156,842,731450,8,3624,0,5367835,142218,0,8262016,3624,0,5367835,8119798,5364211,5364211
2018,156,842,7315,-1,0,0,0,0,0,229577464,0,0,0,229577464,0,0
2018,156,842,7315,8,981873.152,0,0,12927397,0,0,981873.152,0,0,-12927397,-981873.152,-981873.152
2018,156,842,731511,8,116646,0,24365916,2286615,0,70596169,116646,0,24365916,68309554,24249270,24249270
2018,156,842,731512,8,579141,0,7593320,7559837,0,19266852,579141,0,7593320,11707015,7014179,7014179
2018,156,842,731519,8,66975,0,5050775,922636,0,15339995,66975,0,5050775,14417359,4983800,4983800
2018,156,842,731520,8,102.799,0,12371273,7440,0,21322025,102.799,0,12371273,21314585,12371170.2,12371170.2
2018,156,842,731581,8,96352,0,5520702,1198880,0,7680252,96352,0,5520702,6481372,5424350,5424350
2018,156,842,731582,8,76076,0,48776764,388392,0,74211520,76076,0,48776764,73823128,48700688,48700688
2018,156,842,731589,8,43962,0,6610592,537399,0,18777983,43962,0,6610592,18240584,6566630,6566630
2018,156,842,731590,8,2618.353,0,897171,26198,0,2364920,2618.353,0,897171,2338722,894552.647,894552.647
2018,156,842,7316,8,4664,0,11891053,120512,0,21467812,4664,0,11891053,21347300,11886389,11886389
2018,156,842,731600,8,4664,0,11891053,120512,0,21467812,4664,0,11891053,21347300,11886389,11886389
2018,156,842,7317,8,95409,0,283330398,4859286,0,364876350,95409,0,283330398,360017064,283234989,283234989
2018,156,842,731700,8,95409,0,283330398,4859286,0,364876350,95409,0,283330398,360017064,283234989,283234989
2018,156,842,7318,-1,0,0,0,0,0,1365127334,0,0,0,1365127334,0,0
2018,156,842,7318,8,27646419,0,0,406855154,0,0,27646419,0,0,-406855154,-27646419,-27646419
2018,156,842,731811,8,3477,0,1685696,290807,0,2603867,3477,0,1685696,2313060,1682219,1682219
2018,156,842,731812,8,3461,0,23910910,36884,0,35346056,3461,0,23910910,35309172,23907449,23907449
2018,156,842,731813,8,9901,0,1922597,560141,0,5367085,9901,0,1922597,4806944,1912696,1912696
2018,156,842,731814,8,288402,0,41296372,3458581,0,102325172,288402,0,41296372,98866591,41007970,41007970
2018,156,842,731815,8,19138581,0,362578002,177062619,0,646258027,19138581,0,362578002,469195408,343439421,343439421
2018,156,842,731816,8,4484252,0,133903076,89146204,0,288840616,4484252,0,133903076,199694412,129418824,129418824
2018,156,842,731819,8,379834,0,46498121,18489313,0,94808848,379834,0,46498121,76319535,46118287,46118287
2018,156,842,731821,8,170097,0,4916686,6735927,0,13697030,170097,0,4916686,6961103,4746589,4746589
2018,156,842,731822,8,903535,0,63680412,42558239,0,106076770,903535,0,63680412,63518531,62776877,62776877
2018,156,842,731823,8,229981,0,1602003,9313449,0,5330957,229981,0,1602003,-3982492,1372022,1372022
2018,156,842,731824,8,1184668,0,8981243,32625581,0,40247829,1184668,0,8981243,7622248,7796575,7796575
2018,156,842,731829,8,850230,0,5915109,26577409,0,24134665,850230,0,5915109,-2442744,5064879,5064879
2018,156,842,7319,-1,0,0,0,0,0,7924443,0,0,0,7924443,0,0
2018,156,842,7319,8,8411.958,0,0,4764566,0,0,8411.958,0,0,-4764566,-8411.958,-8411.958
2018,156,842,731940,8,5003.958,0,605158,250732,0,2921332,5003.958,0,605158,2670600,600154.042,600154.042
2018,156,842,731990,8,3408,0,459325,4513834,0,4960426,3408,0,459325,446592,455917,455917
2018,156,842,7320,-1,0,0,0,0,0,102077738,0,0,0,102077738,0,0
2018,156,842,7320,8,2642110.631,0,0,66339693,0,0,2642110.631,0,0,-66339693,-2642110.631,-2642110.631
2018,156,842,732010,8,325445.834,0,35584916,15034618,0,53645672,325445.834,0,35584916,38611054,35259470.17,35259470.17
2018,156,842,732020,8,2119598,0,11030391,45340711,0,32790294,2119598,0,11030391,-12550417,8910793,8910793
2018,156,842,732090,8,197066.796,0,5225392,5964364,0,15641316,197066.796,0,5225392,9676952,5028325.204,5028325.204
2018,156,842,7321,-1,0,0,0,2107079,0,1595144183,359559,0,0,1593037104,0,-359559
2018,156,842,732111,5,4903.982,0,6406276.277,652052,0,981011454,52047,0,309992422,980359402,6401372.295,309940375
2018,156,842,732112,-1,0,0,0,0,0,5735335,0,0,1210909,5735335,0,1210909
2018,156,842,732112,5,206.882,0,0,11174,0,0,842,0,0,-11174,-206.882,-842
2018,156,842,732119,-1,0,0,0,549694,0,195409003,71672,0,70375537,194859309,0,70303865
2018,156,842,732181,5,0,0,607787.654,0,0,114521641,0,0,21444819,114521641,607787.654,21444819
2018,156,842,732181,-1,0,0,0,96310,0,0,5300,0,0,-96310,0,-5300
2018,156,842,732182,-1,0,0,0,0,0,1209485,0,0,134499,1209485,0,134499
2018,156,842,732182,5,152.866,0,0,15312,0,0,989,0,0,-15312,-152.866,-989
2018,156,842,732189,5,48.593,0,213864.574,20853,0,146870448,2350,0,34506046,146849595,213815.981,34503696
2018,156,842,732190,8,226359,0,44773199,761684,0,150384702,226359,0,44773199,149623018,44546840,44546840
2018,156,842,7322,-1,0,0,0,0,0,42752648,0,0,0,42752648,0,0
2018,156,842,7322,8,60702.923,0,0,695047,0,0,60702.923,0,0,-695047,-60702.923,-60702.923
2018,156,842,732211,8,0,0,3939966,0,0,6487455,0,0,3939966,6487455,3939966,3939966
2018,156,842,732219,8,329.923,0,288874,10189,0,658986,329.923,0,288874,648797,288544.077,288544.077
2018,156,842,732290,8,60373,0,5147253,684858,0,35606073,60373,0,5147253,34921215,5086880,5086880
2018,156,842,7323,-1,0,0,0,0,0,1613266973,0,0,0,1613266973,0,0
2018,156,842,7323,8,386998.149,0,0,5092143,0,0,386998.149,0,0,-5092143,-386998.149,-386998.149
2018,156,842,732310,8,6855.149,0,4196726,71990,0,15328115,6855.149,0,4196726,15256125,4189870.851,4189870.851
2018,156,842,732391,8,238363,0,31514061.47,1248046,0,77662520,238363,0,31514061.47,76414474,31275698.47,31275698.47
2018,156,842,732392,8,5383,0,16488630,84803,0,58323943,5383,0,16488630,58239140,16483247,16483247
2018,156,842,732393,8,112618,0,93274837,3361674,0,634805405,112618,0,93274837,631443731,93162219,93162219
2018,156,842,732394,8,11203,0,2206288,134071,0,15495438,11203,0,2206288,15361367,2195085,2195085
2018,156,842,732399,8,12576,0,141373906,191559,0,810857987,12576,0,141373906,810666428,141361330,141361330
2018,156,842,7324,-1,0,0,0,0,0,404316825,0,0,0,404316825,0,0
2018,156,842,7324,8,53172,0,0,7293966,0,0,53172,0,0,-7293966,-53172,-53172
2018,156,842,732410,8,21066,0,23199765,532454,0,168659935,21066,0,23199765,168127481,23178699,23178699
2018,156,842,732421,8,885,0,8040173,12468,0,20277991,885,0,8040173,20265523,8039288,8039288
2018,156,842,732429,8,0,0,50301,0,0,233843,0,0,50301,233843,50301,50301
2018,156,842,732490,8,31221,0,37038883,6749044,0,215105637,31221,0,37038883,208356593,37007662,37007662
2018,156,842,7325,-1,0,0,0,0,0,95895023,0,0,0,95895023,0,0
2018,156,842,7325,8,767555.187,0,0,7695116,0,0,767555.187,0,0,-7695116,-767555.187,-767555.187
2018,156,842,732510,8,626130.07,0,34050715,2143045,0,63453425,626130.07,0,34050715,61310380,33424584.93,33424584.93
2018,156,842,732591,8,124,0,868495,2789,0,1476889,124,0,868495,1474100,868371,868371
2018,156,842,732599,8,141301.117,0,10272708,5549282,0,30964523,141301.117,0,10272708,25415241,10131406.88,10131406.88
2018,156,842,7326,-1,0,0,0,0,0,2233561407,0,0,0,2233561407,0,0
2018,156,842,7326,8,9174339.034,0,0,320602067,0,0,9174339.034,0,0,-320602067,-9174339.034,-9174339.034
2018,156,842,732611,8,15315.034,0,27153612,233878,0,24857770,15315.034,0,27153612,24623892,27138296.97,27138296.97
2018,156,842,732619,8,1448513,0,19350974,39189458,0,75321707,1448513,0,19350974,36132249,17902461,17902461
2018,156,842,732620,8,196282,0,221401672,3879342,0,349616711,196282,0,221401672,345737369,221205390,221205390
2018,156,842,732690,8,7514229,0,567375324,277299389,0,1783450122,7514229,0,567375324,1506150733,559861095,559861095
2018,156,842,74,-1,0,0,0,1648742361,0,524055292,0,0,0,-1124687069,0,0
2018,156,842,7402,8,239904,0,254,2016177,0,679,239904,0,254,-2015498,-239650,-239650
2018,156,842,740200,8,239904,0,254,2016177,0,679,239904,0,254,-2015498,-239650,-239650
2018,156,842,7403,8,5827265.141,0,85570,41082022,0,2708477,5827265.141,0,85570,-38373545,-5741695.141,-5741695.141
2018,156,842,740311,8,4428075,0,85420,30761897,0,2708027,4428075,0,85420,-28053870,-4342655,-4342655
2018,156,842,740313,8,39072,0,0,247264,0,0,39072,0,0,-247264,-39072,-39072
2018,156,842,740319,8,216377.105,0,0,1629938,0,0,216377.105,0,0,-1629938,-216377.105,-216377.105
2018,156,842,740321,8,242822.043,0,150,1359403,0,450,242822.043,0,150,-1358953,-242672.043,-242672.043
2018,156,842,740322,8,600637,0,0,4503996,0,0,600637,0,0,-4503996,-600637,-600637
2018,156,842,740329,8,300281.993,0,0,2579524,0,0,300281.993,0,0,-2579524,-300281.993,-300281.993
2018,156,842,7404,8,354617187,0,14919,1323573824,0,46638,354617187,0,14919,-1323527186,-354602268,-354602268
2018,156,842,740400,8,354617187,0,14919,1323573824,0,46638,354617187,0,14919,-1323527186,-354602268,-354602268
2018,156,842,7405,8,20702,0,2001,349977,0,89902,20702,0,2001,-260075,-18701,-18701
2018,156,842,740500,8,20702,0,2001,349977,0,89902,20702,0,2001,-260075,-18701,-18701
2018,156,842,7406,8,743078,0,35264.994,9894451,0,545310,743078,0,35264.994,-9349141,-707813.006,-707813.006
2018,156,842,740610,8,693312,0,21657.994,8296328,0,399310,693312,0,21657.994,-7897018,-671654.006,-671654.006
2018,156,842,740620,8,49766,0,13607,1598123,0,146000,49766,0,13607,-1452123,-36159,-36159
2018,156,842,7407,8,308227,0,893208,11418965,0,9250961,308227,0,893208,-2168004,584981,584981
2018,156,842,740710,8,7763,0,427181,577564,0,4628801,7763,0,427181,4051237,419418,419418
2018,156,842,740721,8,18423,0,158893,530508,0,1276447,18423,0,158893,745939,140470,140470
2018,156,842,740729,8,282041,0,307134,10310893,0,3345713,282041,0,307134,-6965180,25093,25093
2018,156,842,7408,8,974477,0,3457809,20002451,0,29311996,974477,0,3457809,9309545,2483332,2483332
2018,156,842,740811,8,47357,0,470271,515591,0,4785019,47357,0,470271,4269428,422914,422914
2018,156,842,740819,8,307997,0,61780,4548795,0,948302,307997,0,61780,-3600493,-246217,-246217
2018,156,842,740821,8,193656,0,1727943,4358176,0,12232725,193656,0,1727943,7874549,1534287,1534287
2018,156,842,740822,8,15874,0,20289,2250139,0,350028,15874,0,20289,-1900111,4415,4415
2018,156,842,740829,8,409593,0,1177526,8329750,0,10995922,409593,0,1177526,2666172,767933,767933
2018,156,842,7409,8,3841226.624,0,1360755.394,68517450,0,13585856,3841226.624,0,1360755.394,-54931594,-2480471.23,-2480471.23
2018,156,842,740911,8,1475540,0,237894,19198605,0,2302424,1475540,0,237894,-16896181,-1237646,-1237646
2018,156,842,740919,8,40452,0,80408,1471881,0,858698,40452,0,80408,-613183,39956,39956
2018,156,842,740921,8,479595,0,508.394,6001869,0,8829,479595,0,508.394,-5993040,-479086.606,-479086.606
2018,156,842,740929,8,9698,0,8513,370523,0,207524,9698,0,8513,-162999,-1185,-1185
2018,156,842,740931,8,118012,0,758197,1543363,0,6811233,118012,0,758197,5267870,640185,640185
2018,156,842,740939,8,285.624,0,10220,12496,0,174496,285.624,0,10220,162000,9934.376,9934.376
2018,156,842,740940,8,132728,0,139630,2738353,0,1623891,132728,0,139630,-1114462,6902,6902
2018,156,842,740990,8,1584916,0,125385,37180360,0,1598761,1584916,0,125385,-35581599,-1459531,-1459531
2018,156,842,7410,8,1237902.012,0,1557164.272,93875284,0,13897247,1237902.012,0,1557164.272,-79978037,319262.26,319262.26
2018,156,842,741011,8,376108,0,27259,26912353,0,342393,376108,0,27259,-26569960,-348849,-348849
2018,156,842,741012,8,403061,0,4063,18606218,0,153083,403061,0,4063,-18453135,-398998,-398998
2018,156,842,741021,8,457898,0,1519464,48239086,0,13198167,457898,0,1519464,-35040919,1061566,1061566
2018,156,842,741022,8,835.012,0,6378.272,117627,0,203604,835.012,0,6378.272,85977,5543.26,5543.26
2018,156,842,7411,8,564143.665,0,8731742,22079600,0,78132801,564143.665,0,8731742,56053201,8167598.335,8167598.335
2018,156,842,741110,8,93359.768,0,1476346,1423505,0,15893675,93359.768,0,1476346,14470170,1382986.232,1382986.232
2018,156,842,741121,8,11411.896,0,5950930,397491,0,49203270,11411.896,0,5950930,48805779,5939518.104,5939518.104
2018,156,842,741122,8,433007,0,1194879,18984862,0,11650159,433007,0,1194879,-7334703,761872,761872
2018,156,842,741129,8,26365,0,109587,1273742,0,1385697,26365,0,109587,111955,83222,83222
2018,156,842,7412,-1,0,0,0,0,0,221391011,0,0,0,221391011,0,0
2018,156,842,7412,8,183691,0,0,11341227,0,0,183691,0,0,-11341227,-183691,-183691
2018,156,842,741210,8,13994,0,3173588,1150724,0,41025188,13994,0,3173588,39874464,3159594,3159594
2018,156,842,741220,8,169697,0,13716100,10190503,0,180364836,169697,0,13716100,170174333,13546403,13546403
2018,156,842,7413,8,27764,0,93711,1798657,0,1337653,27764,0,93711,-461004,65947,65947
2018,156,842,741300,8,27764,0,93711,1798657,0,1337653,27764,0,93711,-461004,65947,65947
2018,156,842,7415,-1,0,0,0,0,0,30097651,0,0,0,30097651,0,0
2018,156,842,7415,8,161270,0,0,12688623,0,0,161270,0,0,-12688623,-161270,-161270
2018,156,842,741510,8,4505,0,19880,743228,0,193553,4505,0,19880,-549675,15375,15375
2018,156,842,741521,8,61798,0,139799,2822530,0,5334162,61798,0,139799,2511632,78001,78001
2018,156,842,741529,8,13828,0,122033,2440010,0,4113292,13828,0,122033,1673282,108205,108205
2018,156,842,741533,8,51425,0,1330098,5242009,0,18120225,51425,0,1330098,12878216,1278673,1278673
2018,156,842,741539,8,29714,0,158959,1440846,0,2336228,29714,0,158959,895382,129245,129245
2018,156,842,7418,-1,0,0,0,0,0,88144079,0,0,0,88144079,0,0
2018,156,842,7418,8,10570,0,0,502870,0,0,10570,0,0,-502870,-10570,-10570
2018,156,842,741810,8,401,0,461217,24713,0,4984901,401,0,461217,4960188,460816,460816
2018,156,842,741820,8,10169,0,6485572,478157,0,83159072,10169,0,6485572,82680915,6475403,6475403
2018,156,842,7419,-1,0,0,0,0,0,35515031,0,0,0,35515031,0,0
2018,156,842,7419,8,492548.356,0,0,29600783,0,0,492548.356,0,0,-29600783,-492548.356,-492548.356
2018,156,842,741910,8,220.071,0,19209,8974,0,225544,220.071,0,19209,216570,18988.929,18988.929
2018,156,842,741991,8,233015,0,336323,3338264,0,4575539,233015,0,336323,1237275,103308,103308
2018,156,842,741999,8,259313.285,0,1695169.806,26253545,0,30709308,259313.285,0,1695169.806,4455763,1435856.521,1435856.521
2018,156,842,75,-1,0,0,0,387236857,0,31617171,0,0,0,-355619686,0,0
2018,156,842,7501,8,17,0,0,8318,0,0,17,0,0,-8318,-17,-17
2018,156,842,750120,8,17,0,0,8318,0,0,17,0,0,-8318,-17,-17
2018,156,842,7502,8,163319,0,373330,6156658,0,4821575,163319,0,373330,-1335083,210011,210011
2018,156,842,750210,8,265,0,320031,26104,0,4501787,265,0,320031,4475683,319766,319766
2018,156,842,750220,8,163054,0,53299,6130554,0,319788,163054,0,53299,-5810766,-109755,-109755
2018,156,842,7503,8,0,0,410870,0,0,3301460,0,0,410870,3301460,410870,410870
2018,156,842,750300,8,0,0,410870,0,0,3301460,0,0,410870,3301460,410870,410870
2018,156,842,7504,8,262049,0,109836,11589393,0,2251948,262049,0,109836,-9337445,-152213,-152213
2018,156,842,750400,8,262049,0,109836,11589393,0,2251948,262049,0,109836,-9337445,-152213,-152213
2018,156,842,7505,-1,0,0,0,0,0,7698268,0,0,0,7698268,0,0
2018,156,842,7505,8,4163069.691,0,0,125379517,0,0,4163069.691,0,0,-125379517,-4163069.691,-4163069.691
2018,156,842,750511,8,18223.691,0,151,1246802,0,5426,18223.691,0,151,-1241376,-18072.691,-18072.691
2018,156,842,750512,8,3792485,0,86521,104400478,0,2341670,3792485,0,86521,-102058808,-3705964,-3705964
2018,156,842,750521,8,69,0,258,78857,0,7382,69,0,258,-71475,189,189
2018,156,842,750522,8,352292,0,244842,19653380,0,5343777,352292,0,244842,-14309603,-107450,-107450
2018,156,842,7506,-1,0,0,0,0,0,1414496,0,0,0,1414496,0,0
2018,156,842,7506,8,2660432,0,0,72887158,0,0,2660432,0,0,-72887158,-2660432,-2660432
2018,156,842,750610,8,113575,0,16027,2709724,0,777735,113575,0,16027,-1931989,-97548,-97548
2018,156,842,750620,8,2546857,0,22693,70177434,0,636710,2546857,0,22693,-69540724,-2524164,-2524164
2018,156,842,7507,8,499808.342,0,175513.745,43159264,0,7515960,499808.342,0,175513.745,-35643304,-324294.597,-324294.597
2018,156,842,750711,8,191.342,0,34897,12825,0,1101179,191.342,0,34897,1088354,34705.658,34705.658
2018,156,842,750712,8,487865,0,123125,40023554,0,5652253,487865,0,123125,-34371301,-364740,-364740
2018,156,842,750720,8,11752,0,17491.745,3122885,0,762528,11752,0,17491.745,-2360357,5739.745,5739.745
2018,156,842,7508,8,723586.447,0,90111,128056549,0,4613464,723586.447,0,90111,-123443085,-633475.447,-633475.447
2018,156,842,750810,8,4303.541,0,23073,684298,0,1182354,4303.541,0,23073,498056,18769.459,18769.459
2018,156,842,750890,8,719282.906,0,67038,127372251,0,3431110,719282.906,0,67038,-123941141,-652244.906,-652244.906
2018,156,842,76,-1,0,0,0,1235516504,0,3217545788,0,0,0,1982029284,0,0
2018,156,842,7601,8,507560.132,0,2705611,2161461,0,6042652,507560.132,0,2705611,3881191,2198050.868,2198050.868
2018,156,842,760110,8,24105.132,0,12561,230170,0,48841,24105.132,0,12561,-181329,-11544.132,-11544.132
2018,156,842,760120,8,483455,0,2693050,1931291,0,5993811,483455,0,2693050,4062520,2209595,2209595
2018,156,842,7602,8,513992125,0,135,816601825,0,204,513992125,0,135,-816601621,-513991990,-513991990
2018,156,842,760200,8,513992125,0,135,816601825,0,204,513992125,0,135,-816601621,-513991990,-513991990
2018,156,842,7603,8,30469,0,3066334,3600659,0,12044534,30469,0,3066334,8443875,3035865,3035865
2018,156,842,760310,8,21965,0,3065777,2707874,0,12040632,21965,0,3065777,9332758,3043812,3043812
2018,156,842,760320,8,8504,0,557,892785,0,3902,8504,0,557,-888883,-7947,-7947
2018,156,842,7604,8,8455718.178,0,9638209,65122791,0,40511630,8455718.178,0,9638209,-24611161,1182490.822,1182490.822
2018,156,842,760410,8,20571.178,0,46655,342827,0,140735,20571.178,0,46655,-202092,26083.822,26083.822
2018,156,842,760421,8,398084,0,3457740,3996944,0,14275919,398084,0,3457740,10278975,3059656,3059656
2018,156,842,760429,8,8037063,0,6133814,60783020,0,26094976,8037063,0,6133814,-34688044,-1903249,-1903249
2018,156,842,7605,8,3598421.602,0,3751579,19511080,0,17622790,3598421.602,0,3751579,-1888290,153157.398,153157.398
2018,156,842,760511,8,110.602,0,0,381,0,0,110.602,0,0,-381,-110.602,-110.602
2018,156,842,760519,8,75865,0,459580,474039,0,2254980,75865,0,459580,1780941,383715,383715
2018,156,842,760521,8,2099902,0,546225,8925199,0,1871888,2099902,0,546225,-7053311,-1553677,-1553677
2018,156,842,760529,8,1422544,0,2745774,10111461,0,13495922,1422544,0,2745774,3384461,1323230,1323230
2018,156,842,7606,8,18766155.15,0,247344298,121291014,0,711421149,18766155.15,0,247344298,590130135,228578142.8,228578142.8
2018,156,842,760611,8,2720193.806,0,6453454,3585123,0,15855316,2720193.806,0,6453454,12270193,3733260.194,3733260.194
2018,156,842,760612,8,15850011.88,0,238395972,116414640,0,686866736,15850011.88,0,238395972,570452096,222545960.1,222545960.1
2018,156,842,760691,8,18254.466,0,492108,176980,0,1483058,18254.466,0,492108,1306078,473853.534,473853.534
2018,156,842,760692,8,177695,0,2002764,1114271,0,7216039,177695,0,2002764,6101768,1825069,1825069
2018,156,842,7607,-1,0,0,0,0,0,261016486,0,0,0,261016486,0,0
2018,156,842,7607,8,1465801.986,0,0,25709787,0,0,1465801.986,0,0,-25709787,-1465801.986,-1465801.986
2018,156,842,760711,8,65167.447,0,33716109,2375759,0,116033747,65167.447,0,33716109,113657988,33650941.55,33650941.55
2018,156,842,760719,8,267398,0,23698242,6411786,0,85082421,267398,0,23698242,78670635,23430844,23430844
2018,156,842,760720,8,1133236.539,0,16008860,16922242,0,59900200,1133236.539,0,16008860,42977958,14875623.46,14875623.46
2018,156,842,7608,-1,0,0,0,0,0,23011612,0,0,0,23011612,0,0
2018,156,842,7608,8,686360,0,0,8310836,0,0,686360,0,0,-8310836,-686360,-686360
2018,156,842,760810,8,6791,0,650764,372901,0,2977316,6791,0,650764,2604415,643973,643973
2018,156,842,760820,8,679569,0,2634071,7937935,0,20034226,679569,0,2634071,12096291,1954502,1954502
2018,156,842,7609,8,236535,0,8154920,11663249,0,86644468,236535,0,8154920,74981219,7918385,7918385
2018,156,842,760900,8,236535,0,8154920,11663249,0,86644468,236535,0,8154920,74981219,7918385,7918385
2018,156,842,7610,-1,0,0,0,0,0,430746069,0,0,0,430746069,0,0
2018,156,842,7610,8,230689,0,0,7837610,0,0,230689,0,0,-7837610,-230689,-230689
2018,156,842,761010,8,8331,0,29183641,621909,0,109650401,8331,0,29183641,109028492,29175310,29175310
2018,156,842,761090,8,222358,0,71201370,7215701,0,321095523,222358,0,71201370,313879822,70979012,70979012
2018,156,842,7611,8,82078,0,29382,2049785,0,111513,82078,0,29382,-1938272,-52696,-52696
2018,156,842,761100,8,82078,0,29382,2049785,0,111513,82078,0,29382,-1938272,-52696,-52696
2018,156,842,7612,-1,0,0,0,0,0,44030602,0,0,0,44030602,0,0
2018,156,842,7612,8,184200,0,0,4259928,0,0,184200,0,0,-4259928,-184200,-184200
2018,156,842,761210,8,46,0,143681,713,0,1569836,46,0,143681,1569123,143635,143635
2018,156,842,761290,8,184154,0,8016874,4259215,0,42460619,184154,0,8016874,38201404,7832720,7832720
2018,156,842,7613,8,119386,0,748225,6302752,0,5811291,119386,0,748225,-491461,628839,628839
2018,156,842,761300,8,119386,0,748225,6302752,0,5811291,119386,0,748225,-491461,628839,628839
2018,156,842,7614,8,57590.566,0,11638744,1118859,0,26419754,57590.566,0,11638744,25300895,11581153.43,11581153.43
2018,156,842,761410,8,0,0,9582429,0,0,21170316,0,0,9582429,21170316,9582429,9582429
2018,156,842,761490,8,57590.566,0,2056315,1118859,0,5249438,57590.566,0,2056315,4130579,1998724.434,1998724.434
2018,156,842,7615,-1,0,0,0,0,0,693526847,0,0,0,693526847,0,0
2018,156,842,7615,8,46794.334,0,0,2669569,0,0,46794.334,0,0,-2669569,-46794.334,-46794.334
2018,156,842,761510,8,43356,0,125572523,451994,0,667956607,43356,0,125572523,667504613,125529167,125529167
2018,156,842,761520,8,3438.334,0,3106878,2217575,0,25569037,3438.334,0,3106878,23351462,3103439.666,3103439.666
2018,156,842,7616,-1,0,0,0,0,0,858584187,0,0,0,858584187,0,0
2018,156,842,7616,8,1376277,0,0,137305299,0,0,1376277,0,0,-137305299,-1376277,-1376277
2018,156,842,761610,8,125533,0,1918304,25920794,0,22874587,125533,0,1918304,-3046207,1792771,1792771
2018,156,842,761691,8,20248,0,945871,4040388,0,6589132,20248,0,945871,2548744,925623,925623
2018,156,842,761699,8,1230496,0,128390744,107344117,0,829075722,1230496,0,128390744,721731605,127160248,127160248
2018,156,842,78,-1,0,0,0,3575489,0,4492883,0,0,0,917394,0,0
2018,156,842,7801,-1,0,0,0,0,0,1846,0,0,0,1846,0,0
2018,156,842,7801,8,88887.442,0,0,306711,0,0,88887.442,0,0,-306711,-88887.442,-88887.442
2018,156,842,780110,-1,0,0,0,0,0,1846,0,0,0,1846,0,0
2018,156,842,780110,8,157.442,0,0,346,0,0,157.442,0,0,-346,-157.442,-157.442
2018,156,842,780191,8,1155,0,0,44624,0,0,1155,0,0,-44624,-1155,-1155
2018,156,842,780199,8,87575,0,0,261741,0,0,87575,0,0,-261741,-87575,-87575
2018,156,842,7804,8,11109.348,0,41868.793,357741,0,194680,11109.348,0,41868.793,-163061,30759.445,30759.445
2018,156,842,780411,8,9529,0,5500.793,332665,0,22294,9529,0,5500.793,-310371,-4028.207,-4028.207
2018,156,842,780419,8,44.841,0,36358,925,0,172089,44.841,0,36358,171164,36313.159,36313.159
2018,156,842,780420,8,1535.507,0,10,24151,0,297,1535.507,0,10,-23854,-1525.507,-1525.507
2018,156,842,7806,8,122452.715,0,727031,2911037,0,4296357,122452.715,0,727031,1385320,604578.285,604578.285
2018,156,842,780600,8,122452.715,0,727031,2911037,0,4296357,122452.715,0,727031,1385320,604578.285,604578.285
2018,156,842,79,-1,0,0,0,37224705,0,42505002,0,0,0,5280297,0,0
2018,156,842,7901,8,869107.529,0,1768.906,3022641,0,9297,869107.529,0,1768.906,-3013344,-867338.623,-867338.623
2018,156,842,790111,-1,0,0,0,0,0,1035,0,0,0,1035,0,0
2018,156,842,790111,8,4352.529,0,0,12742,0,0,4352.529,0,0,-12742,-4352.529,-4352.529
2018,156,842,790112,8,760957,0,0,2681497,0,0,760957,0,0,-2681497,-760957,-760957
2018,156,842,790120,8,103798,0,1430.413,328402,0,8262,103798,0,1430.413,-320140,-102367.587,-102367.587
2018,156,842,7902,8,1764465,0,0,3792154,0,0,1764465,0,0,-3792154,-1764465,-1764465
2018,156,842,790200,8,1764465,0,0,3792154,0,0,1764465,0,0,-3792154,-1764465,-1764465
2018,156,842,7903,8,7445303,0,16,26294368,0,93,7445303,0,16,-26294275,-7445287,-7445287
2018,156,842,790310,8,8484,0,16,67479,0,93,8484,0,16,-67386,-8468,-8468
2018,156,842,790390,8,7436819,0,0,26226889,0,0,7436819,0,0,-26226889,-7436819,-7436819
2018,156,842,7904,8,87316.06,0,545208,186412,0,2731147,87316.06,0,545208,2544735,457891.94,457891.94
2018,156,842,790400,8,87316.06,0,545208,186412,0,2731147,87316.06,0,545208,2544735,457891.94,457891.94
2018,156,842,7905,8,476603,0,4126,2206819,0,31319,476603,0,4126,-2175500,-472477,-472477
2018,156,842,790500,8,476603,0,4126,2206819,0,31319,476603,0,4126,-2175500,-472477,-472477
2018,156,842,7907,8,61083,0,5438388,1722311,0,39733146,61083,0,5438388,38010835,5377305,5377305
2018,156,842,790700,8,61083,0,5438388,1722311,0,39733146,61083,0,5438388,38010835,5377305,5377305
2018,156,842,80,-1,0,0,0,2743610,0,534102,0,0,0,-2209508,0,0
2018,156,842,8001,8,7124.856,0,0,256920,0,0,7124.856,0,0,-256920,-7124.856,-7124.856
2018,156,842,800110,8,715.943,0,0,58413,0,0,715.943,0,0,-58413,-715.943,-715.943
