"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11742328748","false","-1","N/A","0","false","0","true","0","false","0","2570596851","2570596851","4","false","true",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","854150","Electrical apparatus; photosensitive semiconductor devices n.e.c. in heading no. 8541, including photovoltaic cells, whether or not assembled in modules or made up into panels","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","148434619","false","-1","N/A","0","false","0","true","0","false","0","1021976819","1021976819","4","false","true",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","748","SWZ","Eswatini","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12","false","-1","N/A","0","false","0","true","0","false","0","2692","2692","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","200","false","-1","N/A","0","false","0","true","0","false","0","9391","9391","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","800","UGA","Uganda","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1337","false","-1","N/A","0","false","0","true","0","false","0","255658","255658","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","645183","false","-1","N/A","0","false","0","true","0","false","0","12417869","12417869","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9960","false","-1","N/A","0","false","0","true","0","false","0","1039558","1039558","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","35096","false","-1","N/A","0","false","0","true","0","false","0","608617","608617","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","332","HTI","Haiti","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3708","false","-1","N/A","0","false","0","true","0","false","0","749193","749193","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","662","LCA","Saint Lucia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3154","false","-1","N/A","0","false","0","true","0","false","0","74513","74513","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","310383576","false","-1","N/A","0","false","0","true","0","false","0","124893497","124893497","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","84","BLZ","Belize","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14212","false","-1","N/A","0","false","0","true","0","false","0","192242","192242","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","222","SLV","El Salvador","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3698","false","-1","N/A","0","false","0","true","0","false","0","206027","206027","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","12","DZA","Algeria","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16","false","-1","N/A","0","false","0","true","0","false","0","128132","128132","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3334039764","false","-1","N/A","0","false","0","true","0","false","0","547101157","547101157","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","35503","false","-1","N/A","0","false","0","true","0","false","0","1942333","1942333","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","470","MLT","Malta","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21394","false","-1","N/A","0","false","0","true","0","false","0","40859","40859","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","428","LVA","Latvia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","67707","false","-1","N/A","0","false","0","true","0","false","0","405256","405256","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","140","CAF","Central African Rep.","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","142","false","-1","N/A","0","false","0","true","0","false","0","8157","8157","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","716","ZWE","Zimbabwe","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","602","false","-1","N/A","0","false","0","true","0","false","0","186812","186812","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","699","IND","India","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9152280","false","-1","N/A","0","false","0","true","0","false","0","16592345","16592345","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","659","KNA","Saint Kitts and Nevis","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","71954","false","-1","N/A","0","false","0","true","0","false","0","157476","157476","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","586","PAK","Pakistan","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2485","false","-1","N/A","0","false","0","true","0","false","0","1306427","1306427","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","46476637","false","-1","N/A","0","false","0","true","0","false","0","159397723","159397723","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","48","BHR","Bahrain","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","37","false","-1","N/A","0","false","0","true","0","false","0","37393","37393","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","113858068","false","-1","N/A","0","false","0","true","0","false","0","261097349","261097349","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19554","false","-1","N/A","0","false","0","true","0","false","0","2390464","2390464","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","604","PER","Peru","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19040","false","-1","N/A","0","false","0","true","0","false","0","281761","281761","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","400","JOR","Jordan","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5009","false","-1","N/A","0","false","0","true","0","false","0","161170","161170","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","768","TGO","Togo","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","44","false","-1","N/A","0","false","0","true","0","false","0","19376","19376","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","520","false","-1","N/A","0","false","0","true","0","false","0","45543","45543","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","422","LBN","Lebanon","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","657","false","-1","N/A","0","false","0","true","0","false","0","190916","190916","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","792","TUR","Türkiye","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","914403","false","-1","N/A","0","false","0","true","0","false","0","5370247","5370247","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","382200","false","-1","N/A","0","false","0","true","0","false","0","2191125","2191125","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","442","LUX","Luxembourg","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21442","false","-1","N/A","0","false","0","true","0","false","0","219152","219152","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","31267","false","-1","N/A","0","false","0","true","0","false","0","657756","657756","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","466","MLI","Mali","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","422","false","-1","N/A","0","false","0","true","0","false","0","90319","90319","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","780","TTO","Trinidad and Tobago","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","44634","false","-1","N/A","0","false","0","true","0","false","0","546387","546387","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","31046","false","-1","N/A","0","false","0","true","0","false","0","1919481","1919481","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1052958","false","-1","N/A","0","false","0","true","0","false","0","20365840","20365840","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","568988","false","-1","N/A","0","false","0","true","0","false","0","3237009","3237009","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2109058","false","-1","N/A","0","false","0","true","0","false","0","9790916","9790916","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","242","FJI","Fiji","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","547","false","-1","N/A","0","false","0","true","0","false","0","269001","269001","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","90","SLB","Solomon Isds","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5000","false","-1","N/A","0","false","0","true","0","false","0","5354","5354","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1908373","false","-1","N/A","0","false","0","true","0","false","0","13779493","13779493","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","-1","N/A","0","false","0","true","0","false","0","7725","7725","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","112","BLR","Belarus","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","92787","false","-1","N/A","0","false","0","true","0","false","0","954313","954313","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","32","ARG","Argentina","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9762785","false","-1","N/A","0","false","0","true","0","false","0","3508374","3508374","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","554","NZL","New Zealand","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","269602","false","-1","N/A","0","false","0","true","0","false","0","486329","486329","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","54431988","false","-1","N/A","0","false","0","true","0","false","0","97379455","97379455","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","104","MMR","Myanmar","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3012","false","-1","N/A","0","false","0","true","0","false","0","81032","81032","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","340","HND","Honduras","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1400401","false","-1","N/A","0","false","0","true","0","false","0","371881","371881","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2408","false","-1","N/A","0","false","0","true","0","false","0","341078","341078","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47049","false","-1","N/A","0","false","0","true","0","false","0","2345323","2345323","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5674","false","-1","N/A","0","false","0","true","0","false","0","341882","341882","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","862","VEN","Venezuela","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","199","false","-1","N/A","0","false","0","true","0","false","0","151074","151074","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","50","BGD","Bangladesh","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","false","-1","N/A","0","false","0","true","0","false","0","74554","74554","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","232","ERI","Eritrea","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","51","false","-1","N/A","0","false","0","true","0","false","0","6470","6470","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","810","false","-1","N/A","0","false","0","true","0","false","0","242118","242118","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","17184","false","-1","N/A","0","false","0","true","0","false","0","541330","541330","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","516","NAM","Namibia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","100","false","-1","N/A","0","false","0","true","0","false","0","85890","85890","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","674","SMR","San Marino","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4000","false","-1","N/A","0","false","0","true","0","false","0","2946","2946","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2534847","false","-1","N/A","0","false","0","true","0","false","0","4440466","4440466","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","660","AIA","Anguilla","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","176","false","-1","N/A","0","false","0","true","0","false","0","67157","67157","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","300","GRC","Greece","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22657","false","-1","N/A","0","false","0","true","0","false","0","122354","122354","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","44","BHS","Bahamas","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8000","false","-1","N/A","0","false","0","true","0","false","0","1539305","1539305","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","376","ISR","Israel","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4455726","false","-1","N/A","0","false","0","true","0","false","0","26023132","26023132","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1608","false","-1","N/A","0","false","0","true","0","false","0","179588","179588","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","39959291","false","-1","N/A","0","false","0","true","0","false","0","5900870","5900870","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","634","QAT","Qatar","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6678","false","-1","N/A","0","false","0","true","0","false","0","507895","507895","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","506587342","false","-1","N/A","0","false","0","true","0","false","0","173025440","173025440","4","true","false",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","534","SXM","Saint Maarten","0","W00","World","H5","HS","true","854140","Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light-emitting diodes (LED)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2470","false","-1","N/A","0","false","0","true","0","false","0","107057","107057","4","true","false",
