"period","reporterCode","partnerCode","HS6code","qtyUnitCode","qty_M","qty_RM","qty_X","primaryValue_M","primaryValue_RM","primaryValue_X","netWgt_M","netWgt_RM","netWgt_X","balance_primaryValue","balance_qty","balance_netWgt"
2020,"156","757","854140",5,36222854,0,51182564,59295627,0,9503030,1129.238,0,1723541.167,-49792597,14959710,1722411.929
2020,"156","392","854140",5,9947165400,0,1990589720,1757967388,0,1651471184,1536334,0,383077865,-106496204,-7956575680,381541531
2020,"156","764","854140",5,3353587820,0,1148943570,435270977,0,328004347,3977874,0,70330869,-107266630,-2204644250,66352995
2020,"156","458","854140",5,5731057600,0,1694602536,933445629,0,213377996,6571337,0,40622934,-720067633,-4036455064,34051597
2020,"156","490","854140",5,55206721910,0,41395597273,1289805921,0,274275509,1633565,0,836764,-1015530412,-13811124637,-796801
2020,"156","156","854140",5,55388733009,55388733009,0,1654591945,1654591945,0,9721778,9721778,0,-1654591945,-55388733009,-9721778
2020,"156","702","854150",5,88089721,0,1584632500,40119157,0,196462623,9455,0,545891,156343466,1496542779,536436
2020,"156","344","854150",5,189548,0,1315087900,270265,0,25054401,326,0,149840,24784136,1314898352,149514
2020,"156","398","854150",5,0,0,198604000,0,0,7944160,0,0,12924,7944160,198604000,12924
2020,"156","417","854150",5,0,0,176280000,0,0,7924200,0,0,11300,7924200,176280000,11300
2020,"156","699","854150",5,16085,0,100941995,58468,0,2249567,27.4,0,49357,2191099,100925910,49329.6
2020,"156","784","854150",5,0,0,45734424,0,0,1696027,0,0,48756,1696027,45734424,48756
2020,"156","792","854150",5,0,0,17305398,0,0,1153911,0,0,21556,1153911,17305398,21556
2020,"156","203","854150",5,25436553,0,218669,580573,0,1648239,663.321,0,4188,1067666,-25217884,3524.679
2020,"156","842","854150",5,26799760,0,8824505,54248268,0,55280955,4575,0,18921.112,1032687,-17975255,14346.112
2020,"156","124","854150",5,128932,0,3502943,440747,0,1198494,304.719,0,5657,757747,3374011,5352.281
2020,"156","380","854150",5,70641,0,4814629,67417,0,709647,170.087,0,6216,642230,4743988,6045.913
2020,"156","76","854150",5,940,0,9127417,32900,0,674649,3,0,8367,641749,9126477,8364
2020,"156","208","854150",5,2324,0,395956,19986,0,568812,28.241,0,1309,548826,393632,1280.759
2020,"156","586","854150",5,0,0,3208788,0,0,363462,0,0,45416,363462,3208788,45416
2020,"156","710","854150",5,0,0,1317395,0,0,355943,0,0,2039,355943,1317395,2039
2020,"156","860","854150",5,0,0,66635,0,0,245950,0,0,1571.145,245950,66635,1571.145
2020,"156","616","854150",5,702,0,2298864,4044,0,226114,2.155,0,7685.589,222070,2298162,7683.434
2020,"156","818","854150",5,0,0,107363,0,0,206685,0,0,1550.741,206685,107363,1550.741
2020,"156","364","854150",5,0,0,3158180,0,0,200481,0,0,3797,200481,3158180,3797
2020,"156","50","854150",5,0,0,1260452,0,0,172932,0,0,3485,172932,1260452,3485
2020,"156","724","854150",5,0,0,119874,0,0,132398,0,0,681,132398,119874,681
2020,"156","804","854150",5,93000,0,450929,981,0,109999,7,0,2272,109018,357929,2265
2020,"156","100","854150",5,0,0,15612,0,0,104636,0,0,434.731,104636,15612,434.731
2020,"156","36","854150",5,1600,0,940232,23951,0,104194,11,0,1092,80243,938632,1081
2020,"156","112","854150",5,0,0,1335966,0,0,69688,0,0,299.033,69688,1335966,299.033
2020,"156","834","854150",5,0,0,343,0,0,55751,0,0,190,55751,343,190
2020,"156","218","854150",5,0,0,185809,0,0,49709,0,0,7394.958,49709,185809,7394.958
2020,"156","642","854150",5,0,0,2142,0,0,49608,0,0,141.518,49608,2142,141.518
2020,"156","352","854150",5,0,0,178,0,0,37244,0,0,287,37244,178,287
2020,"156","446","854150",5,0,0,1940300,0,0,36297,0,0,2501.28,36297,1940300,2501.28
2020,"156","682","854150",5,0,0,398,0,0,35941,0,0,280.824,35941,398,280.824
2020,"156","554","854150",5,0,0,2331,0,0,30149,0,0,666.132,30149,2331,666.132
2020,"156","862","854150",5,0,0,338570,0,0,29525,0,0,598,29525,338570,598
2020,"156","246","854150",5,164,0,1716,11473,0,35542,7,0,501.725,24069,1552,494.725
2020,"156","32","854150",5,0,0,13853,0,0,23926,0,0,178.655,23926,13853,178.655
2020,"156","231","854150",5,0,0,180,0,0,22340,0,0,180,22340,180,180
2020,"156","12","854150",5,0,0,840032,0,0,21129,0,0,367.083,21129,840032,367.083
2020,"156","40","854150",5,339,0,103480,1684,0,21757,2.751,0,56,20073,103141,53.249
2020,"156","233","854150",5,0,0,177,0,0,17045,0,0,70.652,17045,177,70.652
2020,"156","604","854150",5,0,0,1134,0,0,16580,0,0,276,16580,1134,276
2020,"156","440","854150",5,609,0,1457,6801,0,21588,11.908,0,39.756,14787,848,27.848
2020,"156","404","854150",5,0,0,6010,0,0,12945,0,0,618,12945,6010,618
2020,"156","8","854150",5,0,0,2235,0,0,11908,0,0,882,11908,2235,882
2020,"156","170","854150",5,0,0,9204,0,0,11482,0,0,102.92,11482,9204,102.92
2020,"156","288","854150",5,0,0,1040,0,0,11084,0,0,274.108,11084,1040,274.108
2020,"156","524","854150",5,0,0,16067,0,0,10158,0,0,103.073,10158,16067,103.073
2020,"156","180","854150",5,0,0,6231,0,0,9338,0,0,2428,9338,6231,2428
2020,"156","579","854150",5,0,0,110,0,0,9300,0,0,6.244,9300,110,6.244
2020,"156","148","854150",5,0,0,10,0,0,9231,0,0,22,9231,10,22
2020,"156","144","854150",5,0,0,15325,0,0,8501,0,0,291.435,8501,15325,291.435
2020,"156","152","854150",5,0,0,5558,0,0,7804,0,0,297.11,7804,5558,297.11
2020,"156","788","854150",5,0,0,32056,0,0,7581,0,0,29,7581,32056,29
2020,"156","368","854150",5,0,0,500010,0,0,6872,0,0,165.122,6872,500010,165.122
2020,"156","512","854150",5,0,0,8,0,0,6450,0,0,3.211,6450,8,3.211
2020,"156","320","854150",5,0,0,99,0,0,6317,0,0,49.093,6317,99,49.093
2020,"156","136","854150",5,0,0,1000,0,0,5500,0,0,70,5500,1000,70
2020,"156","752","854150",5,4096,0,4056,39220,0,44671,39,0,18,5451,-40,-21
2020,"156","56","854150",5,0,0,4278,0,0,5433,0,0,207,5433,4278,207
2020,"156","48","854150",5,0,0,20,0,0,5412,0,0,15,5412,20,15
2020,"156","300","854150",5,0,0,7738,0,0,4658,0,0,71.146,4658,7738,71.146
2020,"156","116","854150",5,0,0,20,0,0,4578,0,0,12.265,4578,20,12.265
2020,"156","214","854150",5,0,0,153033,0,0,3810,0,0,17.609,3810,153033,17.609
2020,"156","688","854150",5,6,0,1431,24,0,3637,0.039,0,42.24,3613,1425,42.201
2020,"156","104","854150",5,0,0,30,0,0,3153,0,0,22,3153,30,22
2020,"156","646","854150",5,0,0,30000,0,0,2924,0,0,4.03,2924,30000,4.03
2020,"156","716","854150",5,0,0,106,0,0,2738,0,0,321,2738,106,321
2020,"156","428","854150",5,0,0,4050,0,0,2660,0,0,1.207,2660,4050,1.207
2020,"156","634","854150",5,0,0,37,0,0,1909,0,0,21.216,1909,37,21.216
2020,"156","887","854150",5,0,0,227,0,0,1892,0,0,41.586,1892,227,41.586
2020,"156","807","854150",5,0,0,82,0,0,1684,0,0,7.348,1684,82,7.348
2020,"156","591","854150",5,0,0,2472,0,0,1611,0,0,10.854,1611,2472,10.854
2020,"156","31","854150",5,0,0,6,0,0,1533,0,0,6.648,1533,6,6.648
2020,"156","600","854150",5,0,0,707,0,0,1494,0,0,18.434,1494,707,18.434
2020,"156","496","854150",5,0,0,13,0,0,1240,0,0,5,1240,13,5
2020,"156","414","854150",5,0,0,3,0,0,1170,0,0,30,1170,3,30
2020,"156","480","854150",5,100,0,40,115,0,1120,0.188,0,19,1005,-60,18.812
2020,"156","400","854150",5,0,0,2,0,0,1000,0,0,4,1000,2,4
2020,"156","780","854150",5,0,0,12,0,0,789,0,0,3.27,789,12,3.27
2020,"156","598","854150",5,0,0,16,0,0,597,0,0,117,597,16,117
2020,"156","324","854150",5,0,0,16,0,0,563,0,0,5,563,16,5
2020,"156","686","854150",5,0,0,8,0,0,538,0,0,2,538,8,2
2020,"156","430","854150",5,0,0,79,0,0,474,0,0,31,474,79,31
2020,"156","196","854150",5,0,0,2,0,0,432,0,0,1,432,2,1
2020,"156","384","854150",5,0,0,20,0,0,412,0,0,8,412,20,8
2020,"156","762","854150",5,0,0,2,0,0,249,0,0,1.032,249,2,1.032
2020,"156","566","854150",5,0,0,57,0,0,220,0,0,16.108,220,57,16.108
2020,"156","192","854150",5,0,0,186,0,0,196,0,0,4,196,186,4
2020,"156","800","854150",5,0,0,1,0,0,105,0,0,1,105,1,1
2020,"156","760","854150",5,0,0,2,0,0,91,0,0,0.377,91,2,0.377
2020,"156","242","854150",5,0,0,1,0,0,69,0,0,0.286,69,1,0.286
2020,"156","858","854150",5,0,0,1,0,0,56,0,0,0.232,56,1,0.232
2020,"156","894","854150",5,0,0,4,0,0,54,0,0,0.224,54,4,0.224
2020,"156","340","854150",5,0,0,4,0,0,39,0,0,0.162,39,4,0.162
2020,"156","96","854150",5,0,0,10,0,0,31,0,0,1,31,10,1
2020,"156","466","854150",5,0,0,2,0,0,27,0,0,0.112,27,2,0.112
2020,"156","558","854150",5,0,0,2,0,0,19,0,0,0.079,19,2,0.079
2020,"156","516","854150",5,500,0,0,417,0,0,0.681,0,0,-417,-500,-0.681
2020,"156","620","854150",5,510,0,13180,2023,0,1184,5.147,0,9.622,-839,12670,4.475
2020,"156","705","854150",5,667,0,4636,15779,0,12454,60.402,0,72.309,-3325,3969,11.907
2020,"156","348","854150",5,14176,0,142905,14738,0,9155,159.083,0,38.894,-5583,128729,-120.189
2020,"156","188","854150",5,10850,0,0,8951,0,0,22.101,0,0,-8951,-10850,-22.101
2020,"156","470","854150",5,30000,0,0,11311,0,0,6.067,0,0,-11311,-30000,-6.067
2020,"156","222","854150",5,854000,0,9,14092,0,689,22,0,5.745,-13403,-853991,-16.255
2020,"156","703","854150",5,432,0,473005,41892,0,24120,137,0,21,-17772,472573,-116
2020,"156","372","854150",5,781,0,905,33152,0,4502,54.156,0,15.578,-28650,124,-38.578
2020,"156","504","854150",5,594953,0,19,51106,0,137,125,0,9.564,-50969,-594934,-115.436
2020,"156","191","854150",5,60880,0,5,63434,0,368,125.649,0,18,-63066,-60875,-107.649
2020,"156","528","854150",5,271,0,396241,108085,0,39503,81.861,0,188.455,-68582,395970,106.594
2020,"156","704","854150",5,1034344,0,36034850,2240975,0,2155952,4680,0,50726,-85023,35000506,46046
2020,"156","376","854150",5,70789404,0,18881,290852,0,204464,60.424,0,908,-86388,-70770523,847.576
2020,"156","360","854150",5,1876465,0,30648509,665664,0,368027,2485,0,4931,-297637,28772044,2446
2020,"156","484","854150",5,1023787,0,167799,1088056,0,63897,4828,0,638.486,-1024159,-855988,-4189.514
2020,"156","764","854150",5,41242810,0,35510393,3937389,0,2431629,31604,0,34328,-1505760,-5732417,2724
2020,"156","643","854150",5,874961,0,6266848,4627289,0,1191580,1593,0,24925,-3435709,5391887,23332
2020,"156","410","854150",5,306338950,0,202390060,12650430,0,6651616,17091,0,52939,-5998814,-103948890,35848
2020,"156","458","854150",5,81813990,0,6247265,8938083,0,1257001,24078,0,134466,-7681082,-75566725,110388
2020,"156","251","854150",5,1012605700,0,23985,10480878,0,225673,501,0,1862.025,-10255205,-1012581715,1361.025
2020,"156","276","854150",5,51380279,0,5273496,18107391,0,1355828,4910,0,17938,-16751563,-46106783,13028
2020,"156","757","854150",5,7454637,0,547456,27354484,0,335352,2259.1,0,586,-27019132,-6907181,-1673.1
2020,"156","392","854150",5,14952037000,0,247752140,70279717,0,32641323,30932,0,154838,-37638394,-14704284860,123906
2020,"156","608","854150",5,27910320,0,87454070,49950314,0,3515122,34420,0,1389,-46435192,59543750,-33031
2020,"156","826","854150",5,5253214000,0,6125340,70846849,0,663080,5719,0,5269,-70183769,-5247088660,-450
2020,"156","490","854150",5,4709430000,0,494821300,93339886,0,9534611,25623,0,65683,-83805275,-4214608700,40060
2020,"156","156","854150",5,875712000,875712000,0,99506824,99506824,0,724896,724896,0,-99506824,-875712000,-724896
2020,"156","0","854150",5,27537141787,875712000,4644299762,570596135,99506824,368287324,932112.481,724896,1526569.392,-202308811,-22892842025,594456.911
2021,"156","251","280461",8,397.742,0,59129,13263,0,2284091,397.742,0,59129,2270828,58731.258,58731.258
2021,"156","56","280461",8,0,0,11406,0,0,2203082,0,0,11406,2203082,11406,11406
2021,"156","36","280461",8,0,0,6020,0,0,1065284,0,0,6020,1065284,6020,6020
2021,"156","643","280461",8,0,0,3567,0,0,862184,0,0,3567,862184,3567,3567
2021,"156","764","280461",8,0,0,60020,0,0,528176,0,0,60020,528176,60020,60020
2021,"156","233","280461",8,0,0,816,0,0,244943,0,0,816,244943,816,816
2021,"156","860","280461",8,0,0,56974,0,0,211583,0,0,56974,211583,56974,56974
2021,"156","792","280461",8,0,0,3602,0,0,143785,0,0,3602,143785,3602,3602
2021,"156","203","280461",8,0,0,5400,0,0,120690,0,0,5400,120690,5400,5400
2021,"156","112","280461",8,0,0,327,0,0,94280,0,0,327,94280,327,327
2021,"156","191","280461",8,0,0,264,0,0,33000,0,0,264,33000,264,264
2021,"156","702","280461",8,0,0,2161.285,0,0,25514,0,0,2161.285,25514,2161.285,2161.285
2021,"156","528","280461",8,0,0,950,0,0,12798,0,0,950,12798,950,950
2021,"156","826","280461",8,113.178,0,1000,2079,0,8360,113.178,0,1000,6281,886.822,886.822
2021,"156","752","280461",8,0,0,2,0,0,400,0,0,2,400,2,2
2021,"156","899","280461",8,30,0,0,95,0,0,30,0,0,-95,-30,-30
2021,"156","376","280461",8,1,0,0,500,0,0,1,0,0,-500,-1,-1
2021,"156","757","280461",8,16,0,0,5813,0,0,16,0,0,-5813,-16,-16
2021,"156","344","280461",8,14700,0,0,323400,0,0,14700,0,0,-323400,-14700,-14700
2021,"156","380","280461",8,21545,0,598,1547484,0,16117,21545,0,598,-1531367,-20947,-20947
2021,"156","246","280461",8,22131,0,160,2476400,0,26000,22131,0,160,-2450400,-21971,-21971
2021,"156","208","280461",8,14934,0,0,4903769,0,0,14934,0,0,-4903769,-14934,-14934
2021,"156","156","280461",8,19397.552,19397.552,0,5166870,5166870,0,19397.552,19397.552,0,-5166870,-19397.552,-19397.552
2021,"156","579","280461",8,2124382,0,8580751,19617035,0,10680569,2124382,0,8580751,-8936466,6456369,6456369
2021,"156","704","280461",8,634507,0,34050,20778921,0,362898,634507,0,34050,-20416023,-600457,-600457
2021,"156","410","280461",8,4310233,0,1120941,76493090,0,55854317,4310233,0,1120941,-20638773,-3189292,-3189292
2021,"156","842","280461",8,4810713.967,0,33158.9,96241890,0,2225047,4810713.967,0,33158.9,-94016843,-4777555.067,-4777555.067
2021,"156","490","280461",8,7225985,0,530859,125735952,0,25774678,7225985,0,530859,-99961274,-6695126,-6695126
2021,"156","392","280461",8,15578769,0,780630,230667028,0,36148958,15578769,0,780630,-194518070,-14798139,-14798139
2021,"156","458","280461",8,29726580,0,69840,566751763,0,458286,29726580,0,69840,-566293477,-29656740,-29656740
2021,"156","276","280461",8,51371263.499,0,6154,977828611,0,513228,51371263.499,0,6154,-977315383,-51365109.499,-51365109.499
2021,"156","0","280461",8,115875698.938,19397.552,11368780.185,2128553963,5166870,139898268,115875698.938,19397.552,11368780.185,-1988655695,-104506918.753,-104506918.753
2021,"156","0","280469",8,4253161.604,572991.857,776156183.59,13511657,1150154,2232317772,4253161.604,572991.857,776156183.59,2218806115,771903021.986,771903021.986
2021,"156","392","280469",8,43821,0,186874500,139591,0,600611057,43821,0,186874500,600471466,186830679,186830679
2021,"156","410","280469",8,602166,0,89274550,1257704,0,250957281,602166,0,89274550,249699577,88672384,88672384
2021,"156","764","280469",8,1760000,0,70786110,5127535,0,200491353,1760000,0,70786110,195363818,69026110,69026110
2021,"156","784","280469",8,0,0,58655870,0,0,176576835,0,0,58655870,176576835,58655870,58655870
2021,"156","458","280469",8,5e+05,0,54952860,2550000,0,168560384,5e+05,0,54952860,166010384,54452860,54452860
2021,"156","699","280469",8,0,0,59467890,0,0,159352110,0,0,59467890,159352110,59467890,59467890
2021,"156","528","280469",8,0,0,36003980,0,0,85946404,0,0,36003980,85946404,36003980,36003980
2021,"156","643","280469",8,63001,0,34284260,233145,0,73798687,63001,0,34284260,73565542,34221259,34221259
2021,"156","634","280469",8,0,0,20857000,0,0,68095628,0,0,20857000,68095628,20857000,20857000
2021,"156","48","280469",8,0,0,22007000,0,0,62158374,0,0,22007000,62158374,22007000,22007000
2021,"156","360","280469",8,0,0,19002000,0,0,54658714,0,0,19002000,54658714,19002000,19002000
2021,"156","484","280469",8,0,0,23385000,0,0,52314110,0,0,23385000,52314110,23385000,23385000
2021,"156","276","280469",8,7006.244,0,10699160,144315,0,48309986,7006.244,0,10699160,48165671,10692153.756,10692153.756
2021,"156","490","280469",8,187329,0,12475910,1341395,0,40809778,187329,0,12475910,39468383,12288581,12288581
2021,"156","792","280469",8,0,0,12926220,0,0,33581715,0,0,12926220,33581715,12926220,12926220
2021,"156","380","280469",8,6.296,0,10966150,20,0,27124493,6.296,0,10966150,27124473,10966143.704,10966143.704
2021,"156","704","280469",8,34958,0,8950789,7690,0,22960091,34958,0,8950789,22952401,8915831,8915831
2021,"156","826","280469",8,0,0,7780000,0,0,17505945,0,0,7780000,17505945,7780000,7780000
2021,"156","724","280469",8,0,0,7429100,0,0,15028139,0,0,7429100,15028139,7429100,7429100
2021,"156","76","280469",8,14955,0,3883000,62981,0,10585343,14955,0,3883000,10522362,3868045,3868045
2021,"156","364","280469",8,0,0,2702000,0,0,6297936,0,0,2702000,6297936,2702000,2702000
2021,"156","36","280469",8,0,0,2258000,0,0,5771446,0,0,2258000,5771446,2258000,2258000
2021,"156","566","280469",8,0,0,2179600,0,0,5592268,0,0,2179600,5592268,2179600,2179600
2021,"156","710","280469",8,0,0,1863000,0,0,4621304,0,0,1863000,4621304,1863000,1863000
2021,"156","705","280469",8,0,0,1119000,0,0,4520110,0,0,1119000,4520110,1119000,1119000
2021,"156","32","280469",8,0,0,1104072,0,0,3679355,0,0,1104072,3679355,1104072,1104072
2021,"156","608","280469",8,0,0,1191000,0,0,3371370,0,0,1191000,3371370,1191000,1191000
2021,"156","682","280469",8,0,0,1390200,0,0,3260284,0,0,1390200,3260284,1390200,1390200
2021,"156","804","280469",8,0,0,1276000,0,0,2832814,0,0,1276000,2832814,1276000,1276000
2021,"156","512","280469",8,0,0,1881800,0,0,1984961,0,0,1881800,1984961,1881800,1881800
2021,"156","50","280469",8,0,0,1324133,0,0,1761622,0,0,1324133,1761622,1324133,1324133
2021,"156","170","280469",8,0,0,659000,0,0,1731042,0,0,659000,1731042,659000,659000
2021,"156","8","280469",8,0,0,574000,0,0,1635958,0,0,574000,1635958,574000,574000
2021,"156","586","280469",8,0,0,505797,0,0,1514770,0,0,505797,1514770,505797,505797
2021,"156","344","280469",8,0,0,634753.467,0,0,1431989,0,0,634753.467,1431989,634753.467,634753.467
2021,"156","251","280469",8,110,0,340000,9420,0,965275,110,0,340000,955855,339890,339890
2021,"156","579","280469",8,3065,0,412000,107981,0,1058204,3065,0,412000,950223,408935,408935
2021,"156","642","280469",8,0,0,3e+05,0,0,924353,0,0,3e+05,924353,3e+05,3e+05
2021,"156","191","280469",8,0,0,420000,0,0,924193,0,0,420000,924193,420000,420000
2021,"156","288","280469",8,0,0,317000,0,0,870295,0,0,317000,870295,317000,317000
2021,"156","860","280469",8,0,0,365021,0,0,867457,0,0,365021,867457,365021,365021
2021,"156","818","280469",8,0,0,288947,0,0,861692,0,0,288947,861692,288947,288947
2021,"156","508","280469",8,0,0,121000,0,0,853030,0,0,121000,853030,121000,121000
2021,"156","300","280469",8,0,0,336000,0,0,753855,0,0,336000,753855,336000,336000
2021,"156","100","280469",8,0,0,125000,0,0,579297,0,0,125000,579297,125000,125000
2021,"156","56","280469",8,0,0,132180,0,0,515018,0,0,132180,515018,132180,132180
2021,"156","620","280469",8,0,0,169000,0,0,330120,0,0,169000,330120,169000,169000
2021,"156","752","280469",8,0,0,121000,0,0,290400,0,0,121000,290400,121000,121000
2021,"156","112","280469",8,0,0,142000,0,0,277780,0,0,142000,277780,142000,142000
2021,"156","499","280469",8,0,0,99000,0,0,265320,0,0,99000,265320,99000,99000
2021,"156","604","280469",8,0,0,62000,0,0,236096,0,0,62000,236096,62000,62000
2021,"156","842","280469",8,11498.208,0,151989,108567,0,341463,11498.208,0,151989,232896,140490.792,140490.792
2021,"156","398","280469",8,0,0,203920,0,0,225355,0,0,203920,225355,203920,203920
2021,"156","400","280469",8,0,0,80000,0,0,198300,0,0,80000,198300,80000,80000
2021,"156","440","280469",8,0,0,75000,0,0,190400,0,0,75000,190400,75000,75000
2021,"156","688","280469",8,0,0,24000,0,0,183066,0,0,24000,183066,24000,24000
2021,"156","218","280469",8,0,0,38000,0,0,176345,0,0,38000,176345,38000,38000
2021,"156","417","280469",8,0,0,34965,0,0,169098,0,0,34965,169098,34965,34965
2021,"156","268","280469",8,0,0,72000,0,0,126000,0,0,72000,126000,72000,72000
2021,"156","120","280469",8,0,0,52000,0,0,121305,0,0,52000,121305,52000,52000
2021,"156","686","280469",8,0,0,26000,0,0,99862,0,0,26000,99862,26000,26000
2021,"156","504","280469",8,0,0,50000,0,0,96000,0,0,50000,96000,50000,50000
2021,"156","428","280469",8,0,0,48000,0,0,94615,0,0,48000,94615,48000,48000
2021,"156","862","280469",8,0,0,41000,0,0,80170,0,0,41000,80170,41000,41000
2021,"156","834","280469",8,0,0,129990,0,0,63903,0,0,129990,63903,129990,129990
2021,"156","554","280469",8,0,0,12000,0,0,52776,0,0,12000,52776,12000,12000
2021,"156","144","280469",8,0,0,10000,0,0,20300,0,0,10000,20300,10000,10000
2021,"156","231","280469",8,0,0,4000,0,0,7826,0,0,4000,7826,4000,4000
2021,"156","376","280469",8,0,0,1194.123,0,0,3600,0,0,1194.123,3600,1194.123,1194.123
2021,"156","480","280469",8,0,0,986,0,0,2267,0,0,986,2267,986,986
2021,"156","780","280469",8,0,0,97,0,0,280,0,0,97,280,97,97
2021,"156","246","280469",8,10,0,0,217,0,0,10,0,0,-217,-10,-10
2021,"156","203","280469",8,300,0,0,12351,0,0,300,0,0,-12351,-300,-300
2021,"156","124","280469",8,3494,0,27190,333658,0,58800,3494,0,27190,-274858,23696,23696
2021,"156","418","280469",8,448450,0,0,924933,0,0,448450,0,0,-924933,-448450,-448450
2021,"156","156","280469",8,572991.857,572991.857,0,1150154,1150154,0,572991.857,572991.857,0,-1150154,-572991.857,-572991.857
2021,"156","0","391000",8,133855355.757,2796665,375610534.659,927802995,23217761,1585034195,133855355.757,2796665,375610534.659,657231200,241755178.902,241755178.902
2021,"156","410","391000",8,8295837,0,77225140,77797102,0,304514888,8295837,0,77225140,226717786,68929303,68929303
2021,"156","699","391000",8,404917,0,25798750,2580714,0,106389674,404917,0,25798750,103808960,25393833,25393833
2021,"156","792","391000",8,5490,0,19388381,30499,0,77593519,5490,0,19388381,77563020,19382891,19382891
2021,"156","528","391000",8,813596,0,16866471,4980368,0,63685594,813596,0,16866471,58705226,16052875,16052875
2021,"156","704","391000",8,15547027,0,20210300,34716829,0,91323055,15547027,0,20210300,56606226,4663273,4663273
2021,"156","643","391000",8,31437,0,11488964,537420,0,46803461,31437,0,11488964,46266041,11457527,11457527
2021,"156","784","391000",8,1,0,11699121,54,0,44482717,1,0,11699121,44482663,11699120,11699120
2021,"156","586","391000",8,0,0,10378208,0,0,34542897,0,0,10378208,34542897,10378208,10378208
2021,"156","76","391000",8,2412,0,9432600,20293,0,32744358,2412,0,9432600,32724065,9430188,9430188
2021,"156","360","391000",8,3120885,0,9140623,5184142,0,36368871,3120885,0,9140623,31184729,6019738,6019738
2021,"156","458","391000",8,698004,0,7705825,3394873,0,32869550,698004,0,7705825,29474677,7007821,7007821
2021,"156","56","391000",8,1201368,0,7726491,7378835,0,36279708,1201368,0,7726491,28900873,6525123,6525123
2021,"156","380","391000",8,485603,0,6165533,5359667,0,29483946,485603,0,6165533,24124279,5679930,5679930
2021,"156","484","391000",8,803,0,4999249,15381,0,23821127,803,0,4999249,23805746,4998446,4998446
2021,"156","490","391000",8,4468065,0,16001644,54914111,0,75510847,4468065,0,16001644,20596736,11533579,11533579
2021,"156","344","391000",8,50676,0,3649226,88961,0,20181441,50676,0,3649226,20092480,3598550,3598550
2021,"156","724","391000",8,605455,0,4072784,3166641,0,17992911,605455,0,4072784,14826270,3467329,3467329
2021,"156","124","391000",8,336701,0,3008948,5499429,0,18359244,336701,0,3008948,12859815,2672247,2672247
2021,"156","50","391000",8,15200,0,3689786,18294,0,12366281,15200,0,3689786,12347987,3674586,3674586
2021,"156","608","391000",8,360.793,0,2262554,3639,0,12096068,360.793,0,2262554,12092429,2262193.207,2262193.207
2021,"156","818","391000",8,0,0,2556801,0,0,9159165,0,0,2556801,9159165,2556801,2556801
2021,"156","364","391000",8,204,0,1812736,37643,0,8171653,204,0,1812736,8134010,1812532,1812532
2021,"156","170","391000",8,0,0,1801192,0,0,7687088,0,0,1801192,7687088,1801192,1801192
2021,"156","36","391000",8,1380.9,0,1751463,25899,0,7067209,1380.9,0,1751463,7041310,1750082.1,1750082.1
2021,"156","710","391000",8,0,0,1295148,0,0,5486646,0,0,1295148,5486646,1295148,1295148
2021,"156","804","391000",8,0,0,1361057,0,0,5218175,0,0,1361057,5218175,1361057,1361057
2021,"156","340","391000",8,0,0,790750,0,0,4958112,0,0,790750,4958112,790750,790750
2021,"156","616","391000",8,32442,0,1793020,1051925,0,5818674,32442,0,1793020,4766749,1760578,1760578
2021,"156","702","391000",8,148271,0,1303456,2532994,0,7060843,148271,0,1303456,4527849,1155185,1155185
2021,"156","32","391000",8,0,0,965926,0,0,4394862,0,0,965926,4394862,965926,965926
2021,"156","152","391000",8,0,0,1724326,0,0,4343125,0,0,1724326,4343125,1724326,1724326
2021,"156","705","391000",8,0,0,1832865,0,0,4106894,0,0,1832865,4106894,1832865,1832865
2021,"156","233","391000",8,0,0,607324,0,0,3300055,0,0,607324,3300055,607324,607324
2021,"156","682","391000",8,0,0,796073,0,0,3167273,0,0,796073,3167273,796073,796073
2021,"156","604","391000",8,0,0,647057,0,0,2890526,0,0,647057,2890526,647057,647057
2021,"156","376","391000",8,463,0,625348,13696,0,2753132,463,0,625348,2739436,624885,624885
2021,"156","620","391000",8,22230,0,1079806,264175,0,2885298,22230,0,1079806,2621123,1057576,1057576
2021,"156","384","391000",8,0,0,414838,0,0,2112511,0,0,414838,2112511,414838,414838
2021,"156","348","391000",8,80,0,610136,57259,0,2025473,80,0,610136,1968214,610056,610056
2021,"156","218","391000",8,0,0,340785,0,0,1964050,0,0,340785,1964050,340785,340785
2021,"156","144","391000",8,0,0,339192,0,0,1805922,0,0,339192,1805922,339192,339192
2021,"156","566","391000",8,0,0,469188,0,0,1615991,0,0,469188,1615991,469188,469188
2021,"156","12","391000",8,0,0,361116,0,0,1410794,0,0,361116,1410794,361116,361116
2021,"156","504","391000",8,0,0,420055,0,0,1304499,0,0,420055,1304499,420055,420055
2021,"156","860","391000",8,0,0,380155,0,0,1269714,0,0,380155,1269714,380155,380155
2021,"156","554","391000",8,8800,0,324761,55830,0,1248739,8800,0,324761,1192909,315961,315961
2021,"156","104","391000",8,0,0,338177,0,0,1189509,0,0,338177,1189509,338177,338177
2021,"156","268","391000",8,0,0,314789,0,0,1125486,0,0,314789,1125486,314789,314789
2021,"156","246","391000",8,502.319,0,203827,10675,0,1131991,502.319,0,203827,1121316,203324.681,203324.681
2021,"156","300","391000",8,0,0,276363,0,0,980171,0,0,276363,980171,276363,276363
2021,"156","116","391000",8,0,0,238255,0,0,956057,0,0,238255,956057,238255,238255
